Country,Locality,Indicator,Date,Value
Liberia,Lofa County,cumulative_cases,13/12/2014,645
Liberia,Lofa County,cumulative_deaths,13/12/2014,384
Liberia,Margibi County,cumulative_cases,13/12/2014,1257
Liberia,Margibi County,cumulative_deaths,13/12/2014,559
Liberia,Montserrado County,cumulative_cases,13/12/2014,4204
Liberia,Montserrado County,cumulative_deaths,13/12/2014,1752
Liberia,National,cumulative_cases,13/12/2014,7835
Liberia,National,cumulative_deaths,13/12/2014,3313
Liberia,Nimba County,cumulative_cases,13/12/2014,323
Liberia,Nimba County,cumulative_deaths,13/12/2014,54
Liberia,Lofa County,cumulative_cases,14/12/2014,646
Liberia,Lofa County,cumulative_deaths,14/12/2014,385
Liberia,Margibi County,cumulative_cases,14/12/2014,1242
Liberia,Margibi County,cumulative_deaths,14/12/2014,558
Liberia,Montserrado County,cumulative_cases,14/12/2014,4217
Liberia,Montserrado County,cumulative_deaths,14/12/2014,1774
Liberia,National,cumulative_cases,14/12/2014,7819
Liberia,National,cumulative_deaths,14/12/2014,3346
Liberia,Nimba County,cumulative_cases,14/12/2014,324
Liberia,Nimba County,cumulative_deaths,14/12/2014,55
Guinea,Beyla,cumulative_cases,15/12/2014,44
Guinea,Beyla,cumulative_deaths,15/12/2014,25
Guinea,Boffa,cumulative_cases,15/12/2014,26
Guinea,Boffa,cumulative_deaths,15/12/2014,18
Guinea,Boke,cumulative_cases,15/12/2014,1
Guinea,Boke,cumulative_deaths,15/12/2014,0
Guinea,Conakry,cumulative_cases,15/12/2014,335
Guinea,Conakry,cumulative_deaths,15/12/2014,143
Guinea,Coyah,cumulative_cases,15/12/2014,134
Guinea,Coyah,cumulative_deaths,15/12/2014,62
Guinea,Gueckedou,cumulative_cases,15/12/2014,378
Guinea,Gueckedou,cumulative_deaths,15/12/2014,313
Guinea,National,cumulative_cases,15/12/2014,2430
Guinea,National,cumulative_deaths,15/12/2014,1540
Liberia,Lofa County,cumulative_cases,15/12/2014,646
Liberia,Lofa County,cumulative_deaths,15/12/2014,385
Liberia,Margibi County,cumulative_cases,15/12/2014,1242
Liberia,Margibi County,cumulative_deaths,15/12/2014,558
Liberia,Montserrado County,cumulative_cases,15/12/2014,4217
Liberia,Montserrado County,cumulative_deaths,15/12/2014,1774
Liberia,National,cumulative_cases,15/12/2014,7823
Liberia,National,cumulative_deaths,15/12/2014,3347
Liberia,Nimba County,cumulative_cases,15/12/2014,324
Liberia,Nimba County,cumulative_deaths,15/12/2014,55
Guinea,Beyla,cumulative_cases,16/12/2014,44
Guinea,Beyla,cumulative_deaths,16/12/2014,25
Guinea,Boffa,cumulative_cases,16/12/2014,26
Guinea,Boffa,cumulative_deaths,16/12/2014,18
Guinea,Boke,cumulative_cases,16/12/2014,1
Guinea,Boke,cumulative_deaths,16/12/2014,0
Guinea,Conakry,cumulative_cases,16/12/2014,334
Guinea,Conakry,cumulative_deaths,16/12/2014,145
Guinea,Coyah,cumulative_cases,16/12/2014,138
Guinea,Coyah,cumulative_deaths,16/12/2014,65
Guinea,Gueckedou,cumulative_cases,16/12/2014,378
Guinea,Gueckedou,cumulative_deaths,16/12/2014,313
Guinea,National,cumulative_cases,16/12/2014,2453
Guinea,National,cumulative_deaths,16/12/2014,1550
Liberia,Lofa County,cumulative_cases,16/12/2014,648
Liberia,Lofa County,cumulative_deaths,16/12/2014,387
Liberia,Margibi County,cumulative_cases,16/12/2014,1229
Liberia,Margibi County,cumulative_deaths,16/12/2014,562
Liberia,Montserrado County,cumulative_cases,16/12/2014,4230
Liberia,Montserrado County,cumulative_deaths,16/12/2014,1777
Liberia,National,cumulative_cases,16/12/2014,7822
Liberia,National,cumulative_deaths,16/12/2014,3359
Liberia,Nimba County,cumulative_cases,16/12/2014,324
Liberia,Nimba County,cumulative_deaths,16/12/2014,55
Guinea,Beyla,cumulative_cases,17/12/2014,44
Guinea,Beyla,cumulative_deaths,17/12/2014,25
Guinea,Boffa,cumulative_cases,17/12/2014,26
Guinea,Boffa,cumulative_deaths,17/12/2014,18
Guinea,Boke,cumulative_cases,17/12/2014,1
Guinea,Boke,cumulative_deaths,17/12/2014,0
Guinea,Conakry,cumulative_cases,17/12/2014,338
Guinea,Conakry,cumulative_deaths,17/12/2014,148
Guinea,Coyah,cumulative_cases,17/12/2014,140
Guinea,Coyah,cumulative_deaths,17/12/2014,65
Guinea,Gueckedou,cumulative_cases,17/12/2014,379
Guinea,Gueckedou,cumulative_deaths,17/12/2014,313
Guinea,National,cumulative_cases,17/12/2014,2482
Guinea,National,cumulative_deaths,17/12/2014,1556
Liberia,Lofa County,cumulative_cases,17/12/2014,648
Liberia,Lofa County,cumulative_deaths,17/12/2014,387
Liberia,Margibi County,cumulative_cases,17/12/2014,1225
Liberia,Margibi County,cumulative_deaths,17/12/2014,562
Liberia,Montserrado County,cumulative_cases,17/12/2014,4227
Liberia,Montserrado County,cumulative_deaths,17/12/2014,1780
Liberia,National,cumulative_cases,17/12/2014,7815
Liberia,National,cumulative_deaths,17/12/2014,3365
Liberia,Nimba County,cumulative_cases,17/12/2014,324
Liberia,Nimba County,cumulative_deaths,17/12/2014,55
Guinea,Beyla,cumulative_cases,18/12/2014,44
Guinea,Beyla,cumulative_deaths,18/12/2014,25
Guinea,Boffa,cumulative_cases,18/12/2014,26
Guinea,Boffa,cumulative_deaths,18/12/2014,18
Guinea,Boke,cumulative_cases,18/12/2014,1
Guinea,Boke,cumulative_deaths,18/12/2014,0
Guinea,Conakry,cumulative_cases,18/12/2014,343
Guinea,Conakry,cumulative_deaths,18/12/2014,150
Guinea,Coyah,cumulative_cases,18/12/2014,140
Guinea,Coyah,cumulative_deaths,18/12/2014,65
Guinea,Gueckedou,cumulative_cases,18/12/2014,379
Guinea,Gueckedou,cumulative_deaths,18/12/2014,313
Guinea,National,cumulative_cases,18/12/2014,2502
Guinea,National,cumulative_deaths,18/12/2014,1562
Liberia,Lofa County,cumulative_cases,18/12/2014,648
Liberia,Lofa County,cumulative_deaths,18/12/2014,387
Liberia,Margibi County,cumulative_cases,18/12/2014,1225
Liberia,Margibi County,cumulative_deaths,18/12/2014,562
Liberia,Montserrado County,cumulative_cases,18/12/2014,4223
Liberia,Montserrado County,cumulative_deaths,18/12/2014,1781
Liberia,National,cumulative_cases,18/12/2014,7830
Liberia,National,cumulative_deaths,18/12/2014,3376
Liberia,Nimba County,cumulative_cases,18/12/2014,324
Liberia,Nimba County,cumulative_deaths,18/12/2014,55
Guinea,Beyla,cumulative_cases,19/12/2014,44
Guinea,Beyla,cumulative_deaths,19/12/2014,25
Guinea,Boffa,cumulative_cases,19/12/2014,26
Guinea,Boffa,cumulative_deaths,19/12/2014,18
Guinea,Boke,cumulative_cases,19/12/2014,1
Guinea,Boke,cumulative_deaths,19/12/2014,0
Guinea,Conakry,cumulative_cases,19/12/2014,348
Guinea,Conakry,cumulative_deaths,19/12/2014,152
Guinea,Coyah,cumulative_cases,19/12/2014,145
Guinea,Coyah,cumulative_deaths,19/12/2014,65
Guinea,Gueckedou,cumulative_cases,19/12/2014,380
Guinea,Gueckedou,cumulative_deaths,19/12/2014,313
Guinea,National,cumulative_cases,19/12/2014,2557
Guinea,National,cumulative_deaths,19/12/2014,1582
Liberia,Lofa County,cumulative_cases,19/12/2014,649
Liberia,Lofa County,cumulative_deaths,19/12/2014,387
Liberia,Margibi County,cumulative_cases,19/12/2014,1227
Liberia,Margibi County,cumulative_deaths,19/12/2014,564
Liberia,Montserrado County,cumulative_cases,19/12/2014,4232
Liberia,Montserrado County,cumulative_deaths,19/12/2014,1782
Liberia,National,cumulative_cases,19/12/2014,7852
Liberia,National,cumulative_deaths,19/12/2014,3381
Liberia,Nimba County,cumulative_cases,19/12/2014,326
Liberia,Nimba County,cumulative_deaths,19/12/2014,56
Guinea,Beyla,cumulative_cases,20/12/2014,44
Guinea,Beyla,cumulative_deaths,20/12/2014,25
Guinea,Boffa,cumulative_cases,20/12/2014,26
Guinea,Boffa,cumulative_deaths,20/12/2014,18
Guinea,Boke,cumulative_cases,20/12/2014,1
Guinea,Boke,cumulative_deaths,20/12/2014,0
Guinea,Conakry,cumulative_cases,20/12/2014,353
Guinea,Conakry,cumulative_deaths,20/12/2014,152
Guinea,Coyah,cumulative_cases,20/12/2014,149
Guinea,Coyah,cumulative_deaths,20/12/2014,65
Guinea,Gueckedou,cumulative_cases,20/12/2014,380
Guinea,Gueckedou,cumulative_deaths,20/12/2014,313
Guinea,National,cumulative_cases,20/12/2014,2571
Guinea,National,cumulative_deaths,20/12/2014,1586
Liberia,Lofa County,cumulative_cases,20/12/2014,649
Liberia,Lofa County,cumulative_deaths,20/12/2014,387
Liberia,Margibi County,cumulative_cases,20/12/2014,1229
Liberia,Margibi County,cumulative_deaths,20/12/2014,565
Liberia,Montserrado County,cumulative_cases,20/12/2014,4236
Liberia,Montserrado County,cumulative_deaths,20/12/2014,1782
Liberia,National,cumulative_cases,20/12/2014,7862
Liberia,National,cumulative_deaths,20/12/2014,3384
Liberia,Nimba County,cumulative_cases,20/12/2014,326
Liberia,Nimba County,cumulative_deaths,20/12/2014,56
Guinea,Beyla,cumulative_cases,21/12/2014,44
Guinea,Beyla,cumulative_deaths,21/12/2014,25
Guinea,Boffa,cumulative_cases,21/12/2014,26
Guinea,Boffa,cumulative_deaths,21/12/2014,18
Guinea,Boke,cumulative_cases,21/12/2014,1
Guinea,Boke,cumulative_deaths,21/12/2014,0
Guinea,Conakry,cumulative_cases,21/12/2014,354
Guinea,Conakry,cumulative_deaths,21/12/2014,153
Guinea,Coyah,cumulative_cases,21/12/2014,152
Guinea,Coyah,cumulative_deaths,21/12/2014,67
Guinea,Gueckedou,cumulative_cases,21/12/2014,380
Guinea,Gueckedou,cumulative_deaths,21/12/2014,313
Guinea,National,cumulative_cases,21/12/2014,2597
Guinea,National,cumulative_deaths,21/12/2014,1607
Liberia,Lofa County,cumulative_cases,21/12/2014,649
Liberia,Lofa County,cumulative_deaths,21/12/2014,387
Liberia,Margibi County,cumulative_cases,21/12/2014,1230
Liberia,Margibi County,cumulative_deaths,21/12/2014,567
Liberia,Montserrado County,cumulative_cases,21/12/2014,4242
Liberia,Montserrado County,cumulative_deaths,21/12/2014,1782
Liberia,National,cumulative_cases,21/12/2014,7876
Liberia,National,cumulative_deaths,21/12/2014,3392
Liberia,Nimba County,cumulative_cases,21/12/2014,328
Liberia,Nimba County,cumulative_deaths,21/12/2014,56
Guinea,Beyla,cumulative_cases,22/12/2014,45
Guinea,Beyla,cumulative_deaths,22/12/2014,26
Guinea,Boffa,cumulative_cases,22/12/2014,26
Guinea,Boffa,cumulative_deaths,22/12/2014,18
Guinea,Boke,cumulative_cases,22/12/2014,1
Guinea,Boke,cumulative_deaths,22/12/2014,0
Guinea,Conakry,cumulative_cases,22/12/2014,351
Guinea,Conakry,cumulative_deaths,22/12/2014,157
Guinea,Coyah,cumulative_cases,22/12/2014,153
Guinea,Coyah,cumulative_deaths,22/12/2014,74
Guinea,Gueckedou,cumulative_cases,22/12/2014,381
Guinea,Gueckedou,cumulative_deaths,22/12/2014,314
Guinea,National,cumulative_cases,22/12/2014,2606
Guinea,National,cumulative_deaths,22/12/2014,1630
Liberia,Lofa County,cumulative_cases,22/12/2014,649
Liberia,Lofa County,cumulative_deaths,22/12/2014,387
Liberia,Margibi County,cumulative_cases,22/12/2014,1233
Liberia,Margibi County,cumulative_deaths,22/12/2014,566
Liberia,Montserrado County,cumulative_cases,22/12/2014,4278
Liberia,Montserrado County,cumulative_deaths,22/12/2014,1787
Liberia,National,cumulative_cases,22/12/2014,7922
Liberia,National,cumulative_deaths,22/12/2014,3402
Liberia,Nimba County,cumulative_cases,22/12/2014,326
Liberia,Nimba County,cumulative_deaths,22/12/2014,56
Guinea,Beyla,cumulative_cases,23/12/2014,45
Guinea,Beyla,cumulative_deaths,23/12/2014,26
Guinea,Boffa,cumulative_cases,23/12/2014,26
Guinea,Boffa,cumulative_deaths,23/12/2014,18
Guinea,Boke,cumulative_cases,23/12/2014,1
Guinea,Boke,cumulative_deaths,23/12/2014,0
Guinea,Conakry,cumulative_cases,23/12/2014,354
Guinea,Conakry,cumulative_deaths,23/12/2014,161
Guinea,Coyah,cumulative_cases,23/12/2014,155
Guinea,Coyah,cumulative_deaths,23/12/2014,73
Guinea,Gueckedou,cumulative_cases,23/12/2014,382
Guinea,Gueckedou,cumulative_deaths,23/12/2014,314
Guinea,National,cumulative_cases,23/12/2014,2624
Guinea,National,cumulative_deaths,23/12/2014,1645
Liberia,Lofa County,cumulative_cases,23/12/2014,649
Liberia,Lofa County,cumulative_deaths,23/12/2014,387
Liberia,Margibi County,cumulative_cases,23/12/2014,1235
Liberia,Margibi County,cumulative_deaths,23/12/2014,570
Liberia,Montserrado County,cumulative_cases,23/12/2014,4288
Liberia,Montserrado County,cumulative_deaths,23/12/2014,1791
Liberia,National,cumulative_cases,23/12/2014,7938
Liberia,National,cumulative_deaths,23/12/2014,3406
Liberia,Nimba County,cumulative_cases,23/12/2014,327
Liberia,Nimba County,cumulative_deaths,23/12/2014,56
Guinea,Beyla,cumulative_cases,24/12/2014,45
Guinea,Beyla,cumulative_deaths,24/12/2014,26
Guinea,Boffa,cumulative_cases,24/12/2014,26
Guinea,Boffa,cumulative_deaths,24/12/2014,18
Guinea,Boke,cumulative_cases,24/12/2014,1
Guinea,Boke,cumulative_deaths,24/12/2014,0
Guinea,Conakry,cumulative_cases,24/12/2014,354
Guinea,Conakry,cumulative_deaths,24/12/2014,162
Guinea,Coyah,cumulative_cases,24/12/2014,156
Guinea,Coyah,cumulative_deaths,24/12/2014,75
Guinea,Gueckedou,cumulative_cases,24/12/2014,382
Guinea,Gueckedou,cumulative_deaths,24/12/2014,314
Guinea,National,cumulative_cases,24/12/2014,2630
Guinea,National,cumulative_deaths,24/12/2014,1654
Liberia,Lofa County,cumulative_cases,24/12/2014,649
Liberia,Lofa County,cumulative_deaths,24/12/2014,387
Liberia,Margibi County,cumulative_cases,24/12/2014,1236
Liberia,Margibi County,cumulative_deaths,24/12/2014,571
Liberia,Montserrado County,cumulative_cases,24/12/2014,4321
Liberia,Montserrado County,cumulative_deaths,24/12/2014,1794
Liberia,National,cumulative_cases,24/12/2014,7977
Liberia,National,cumulative_deaths,24/12/2014,3413
Liberia,Nimba County,cumulative_cases,24/12/2014,330
Liberia,Nimba County,cumulative_deaths,24/12/2014,57
Guinea,Beyla,cumulative_cases,25/12/2014,45
Guinea,Beyla,cumulative_deaths,25/12/2014,26
Guinea,Boffa,cumulative_cases,25/12/2014,26
Guinea,Boffa,cumulative_deaths,25/12/2014,18
Guinea,Boke,cumulative_cases,25/12/2014,1
Guinea,Boke,cumulative_deaths,25/12/2014,0
Guinea,Conakry,cumulative_cases,25/12/2014,362
Guinea,Conakry,cumulative_deaths,25/12/2014,163
Guinea,Coyah,cumulative_cases,25/12/2014,156
Guinea,Coyah,cumulative_deaths,25/12/2014,77
Guinea,Gueckedou,cumulative_cases,25/12/2014,382
Guinea,Gueckedou,cumulative_deaths,25/12/2014,314
Guinea,National,cumulative_cases,25/12/2014,2659
Guinea,National,cumulative_deaths,25/12/2014,1679
Liberia,Lofa County,cumulative_cases,25/12/2014,649
Liberia,Lofa County,cumulative_deaths,25/12/2014,387
Liberia,Margibi County,cumulative_cases,25/12/2014,1236
Liberia,Margibi County,cumulative_deaths,25/12/2014,571
Liberia,Montserrado County,cumulative_cases,25/12/2014,4325
Liberia,Montserrado County,cumulative_deaths,25/12/2014,1794
Liberia,National,cumulative_cases,25/12/2014,7987
Liberia,National,cumulative_deaths,25/12/2014,3413
Liberia,Nimba County,cumulative_cases,25/12/2014,330
Liberia,Nimba County,cumulative_deaths,25/12/2014,57
Guinea,Beyla,cumulative_cases,26/12/2014,45
Guinea,Beyla,cumulative_deaths,26/12/2014,26
Guinea,Boffa,cumulative_cases,26/12/2014,26
Guinea,Boffa,cumulative_deaths,26/12/2014,18
Guinea,Boke,cumulative_cases,26/12/2014,1
Guinea,Boke,cumulative_deaths,26/12/2014,0
Guinea,Conakry,cumulative_cases,26/12/2014,365
Guinea,Conakry,cumulative_deaths,26/12/2014,165
Guinea,Coyah,cumulative_cases,26/12/2014,157
Guinea,Coyah,cumulative_deaths,26/12/2014,81
Guinea,Gueckedou,cumulative_cases,26/12/2014,382
Guinea,Gueckedou,cumulative_deaths,26/12/2014,315
Guinea,National,cumulative_cases,26/12/2014,2670
Guinea,National,cumulative_deaths,26/12/2014,1692
Liberia,Lofa County,cumulative_cases,26/12/2014,649
Liberia,Lofa County,cumulative_deaths,26/12/2014,387
Liberia,Margibi County,cumulative_cases,26/12/2014,1244
Liberia,Margibi County,cumulative_deaths,26/12/2014,572
Liberia,Montserrado County,cumulative_cases,26/12/2014,4329
Liberia,Montserrado County,cumulative_deaths,26/12/2014,1795
Liberia,National,cumulative_cases,26/12/2014,8002
Liberia,National,cumulative_deaths,26/12/2014,3417
Liberia,Nimba County,cumulative_cases,26/12/2014,330
Liberia,Nimba County,cumulative_deaths,26/12/2014,57
Guinea,Beyla,cumulative_cases,27/12/2014,45
Guinea,Beyla,cumulative_deaths,27/12/2014,26
Guinea,Boffa,cumulative_cases,27/12/2014,26
Guinea,Boffa,cumulative_deaths,27/12/2014,18
Guinea,Boke,cumulative_cases,27/12/2014,1
Guinea,Boke,cumulative_deaths,27/12/2014,0
Guinea,Conakry,cumulative_cases,27/12/2014,370
Guinea,Conakry,cumulative_deaths,27/12/2014,165
Guinea,Coyah,cumulative_cases,27/12/2014,161
Guinea,Coyah,cumulative_deaths,27/12/2014,81
Guinea,Gueckedou,cumulative_cases,27/12/2014,383
Guinea,Gueckedou,cumulative_deaths,27/12/2014,315
Guinea,National,cumulative_cases,27/12/2014,2695
Guinea,National,cumulative_deaths,27/12/2014,1697
Liberia,Lofa County,cumulative_cases,27/12/2014,649
Liberia,Lofa County,cumulative_deaths,27/12/2014,387
Liberia,Margibi County,cumulative_cases,27/12/2014,1247
Liberia,Margibi County,cumulative_deaths,27/12/2014,573
Liberia,Montserrado County,cumulative_cases,27/12/2014,4332
Liberia,Montserrado County,cumulative_deaths,27/12/2014,1796
Liberia,National,cumulative_cases,27/12/2014,8012
Liberia,National,cumulative_deaths,27/12/2014,3422
Liberia,Nimba County,cumulative_cases,27/12/2014,330
Liberia,Nimba County,cumulative_deaths,27/12/2014,57
Guinea,Beyla,cumulative_cases,28/12/2014,45
Guinea,Beyla,cumulative_deaths,28/12/2014,26
Guinea,Boffa,cumulative_cases,28/12/2014,26
Guinea,Boffa,cumulative_deaths,28/12/2014,18
Guinea,Boke,cumulative_cases,28/12/2014,1
Guinea,Boke,cumulative_deaths,28/12/2014,0
Guinea,Conakry,cumulative_cases,28/12/2014,370
Guinea,Conakry,cumulative_deaths,28/12/2014,168
Guinea,Coyah,cumulative_cases,28/12/2014,159
Guinea,Coyah,cumulative_deaths,28/12/2014,81
Guinea,Gueckedou,cumulative_cases,28/12/2014,383
Guinea,Gueckedou,cumulative_deaths,28/12/2014,315
Guinea,National,cumulative_cases,28/12/2014,2706
Guinea,National,cumulative_deaths,28/12/2014,1708
Liberia,Lofa County,cumulative_cases,28/12/2014,649
Liberia,Lofa County,cumulative_deaths,28/12/2014,387
Liberia,Margibi County,cumulative_cases,28/12/2014,1247
Liberia,Margibi County,cumulative_deaths,28/12/2014,573
Liberia,Montserrado County,cumulative_cases,28/12/2014,4335
Liberia,Montserrado County,cumulative_deaths,28/12/2014,1796
Liberia,National,cumulative_cases,28/12/2014,8017
Liberia,National,cumulative_deaths,28/12/2014,3423
Liberia,Nimba County,cumulative_cases,28/12/2014,330
Liberia,Nimba County,cumulative_deaths,28/12/2014,57
Guinea,Beyla,cumulative_cases,29/12/2014,45
Guinea,Beyla,cumulative_deaths,29/12/2014,26
Guinea,Boffa,cumulative_cases,29/12/2014,26
Guinea,Boffa,cumulative_deaths,29/12/2014,18
Guinea,Boke,cumulative_cases,29/12/2014,1
Guinea,Boke,cumulative_deaths,29/12/2014,0
Guinea,Conakry,cumulative_cases,29/12/2014,373
Guinea,Conakry,cumulative_deaths,29/12/2014,168
Guinea,Coyah,cumulative_cases,29/12/2014,160
Guinea,Coyah,cumulative_deaths,29/12/2014,81
Guinea,Gueckedou,cumulative_cases,29/12/2014,383
Guinea,Gueckedou,cumulative_deaths,29/12/2014,316
Guinea,National,cumulative_cases,29/12/2014,2730
Guinea,National,cumulative_deaths,29/12/2014,1717
Liberia,Lofa County,cumulative_cases,29/12/2014,649
Liberia,Lofa County,cumulative_deaths,29/12/2014,387
Liberia,Margibi County,cumulative_cases,29/12/2014,1250
Liberia,Margibi County,cumulative_deaths,29/12/2014,574
Liberia,Montserrado County,cumulative_cases,29/12/2014,4356
Liberia,Montserrado County,cumulative_deaths,29/12/2014,1815
Liberia,National,cumulative_cases,29/12/2014,8044
Liberia,National,cumulative_deaths,29/12/2014,3446
Liberia,Nimba County,cumulative_cases,29/12/2014,330
Liberia,Nimba County,cumulative_deaths,29/12/2014,57
Guinea,Beyla,cumulative_cases,30/12/2014,45
Guinea,Beyla,cumulative_deaths,30/12/2014,26
Guinea,Boffa,cumulative_cases,30/12/2014,26
Guinea,Boffa,cumulative_deaths,30/12/2014,18
Guinea,Boke,cumulative_cases,30/12/2014,1
Guinea,Boke,cumulative_deaths,30/12/2014,0
Guinea,Conakry,cumulative_cases,30/12/2014,373
Guinea,Conakry,cumulative_deaths,30/12/2014,169
Guinea,Coyah,cumulative_cases,30/12/2014,162
Guinea,Coyah,cumulative_deaths,30/12/2014,83
Guinea,Gueckedou,cumulative_cases,30/12/2014,383
Guinea,Gueckedou,cumulative_deaths,30/12/2014,315
Guinea,National,cumulative_cases,30/12/2014,2739
Guinea,National,cumulative_deaths,30/12/2014,1730
Liberia,Lofa County,cumulative_cases,30/12/2014,649
Liberia,Lofa County,cumulative_deaths,30/12/2014,387
Liberia,Margibi County,cumulative_cases,30/12/2014,1251
Liberia,Margibi County,cumulative_deaths,30/12/2014,574
Liberia,Montserrado County,cumulative_cases,30/12/2014,4391
Liberia,Montserrado County,cumulative_deaths,30/12/2014,1818
Liberia,National,cumulative_cases,30/12/2014,8087
Liberia,National,cumulative_deaths,30/12/2014,3458
Liberia,Nimba County,cumulative_cases,30/12/2014,330
